frameName,frame_description,gold_terms,feName,original_term,sentence,match gold
Communication_manner,,"adam,adele,agne,alcamo,alexei,all,andrew,angel,ann,anne,annie,anyone,aoun,ashton,athelstan,auguste,backbencher,barde,bash,belinda,benjamin,cardiff,caro,carolyn,caspar,charle,charlie,children,christopher,clare,cleopatra,clift,coombe,corbett,cormac,cranston,daak,dadda,daemon,daisy,dameta,damian,danny,de,deputy,dieter,dommer,dougla,duvall,dyson,edward,elaine,eleanor,ell,ellen,elspeth,ember,emily,emmeline,endill,evan,evelyn,everybody,everyone,forster,franci,franco,gabriel,geoffrey,george,georgie,gesner,gilbert,googol,gran,grimm,grégoire,harry,he,hencke,her,herself,hillary,him,hoomey,hope,i,jack,jackson,jamie,jane,jay,jean,jim,jimmy,john,johnny,joseph,juron,karen,karr,keith,kevin,kirsty,laura,leila,lemn,len,lexandro,liam,lily,linley,lorne,lucenzo,lucien,luke,maclean,madeleine,mahmoud,maisie,malcolm,maria,marie-christine,marion,martin,marvin,mary,matilda,matthew,me,meehan,meg,michael,mickeen,micky,mile,miller,millet,mitch,morenz,most,muriella,myeloski,nat,natalia,natalie,neville,nicola,nurse,o'hara,o'neill,olga,one,otley,peggy,people,perdita,peter,philip,pike,polycarp,preacher,quigley,reid,rex,rickie,rob,robert,rodo,roirbak,rory,ros,rutherford,ryker,sabine,santerre,seb,selina,she,sila,silly-willie,socrate,soldier,some,somebody,someone,sophie,student,them,thessy,they,thérèse,tom,tommy,tracy,u,virginia,vlito,waller,we,whitlock,who,william,willie,witcher,women,ybreska,yeb,you,zeno",,she,"` 'T IS really nought , "" <we> whispered nervously as he reached her and held out his hand . ",1
Communication_manner,,"adam,adele,agne,alcamo,alexei,all,andrew,angel,ann,anne,annie,anyone,aoun,ashton,athelstan,auguste,backbencher,barde,bash,belinda,benjamin,cardiff,caro,carolyn,caspar,charle,charlie,children,christopher,clare,cleopatra,clift,coombe,corbett,cormac,cranston,daak,dadda,daemon,daisy,dameta,damian,danny,de,deputy,dieter,dommer,dougla,duvall,dyson,edward,elaine,eleanor,ell,ellen,elspeth,ember,emily,emmeline,endill,evan,evelyn,everybody,everyone,forster,franci,franco,gabriel,geoffrey,george,georgie,gesner,gilbert,googol,gran,grimm,grégoire,harry,he,hencke,her,herself,hillary,him,hoomey,hope,i,jack,jackson,jamie,jane,jay,jean,jim,jimmy,john,johnny,joseph,juron,karen,karr,keith,kevin,kirsty,laura,leila,lemn,len,lexandro,liam,lily,linley,lorne,lucenzo,lucien,luke,maclean,madeleine,mahmoud,maisie,malcolm,maria,marie-christine,marion,martin,marvin,mary,matilda,matthew,me,meehan,meg,michael,mickeen,micky,mile,miller,millet,mitch,morenz,most,muriella,myeloski,nat,natalia,natalie,neville,nicola,nurse,o'hara,o'neill,olga,one,otley,peggy,people,perdita,peter,philip,pike,polycarp,preacher,quigley,reid,rex,rickie,rob,robert,rodo,roirbak,rory,ros,rutherford,ryker,sabine,santerre,seb,selina,she,sila,silly-willie,socrate,soldier,some,somebody,someone,sophie,student,them,thessy,they,thérèse,tom,tommy,tracy,u,virginia,vlito,waller,we,whitlock,who,william,willie,witcher,women,ybreska,yeb,you,zeno",,she,"` 'T IS really nought , "" <and> whispered nervously as he reached her and held out his hand . ",0
Communication_manner,,"adam,adele,agne,alcamo,alexei,all,andrew,angel,ann,anne,annie,anyone,aoun,ashton,athelstan,auguste,backbencher,barde,bash,belinda,benjamin,cardiff,caro,carolyn,caspar,charle,charlie,children,christopher,clare,cleopatra,clift,coombe,corbett,cormac,cranston,daak,dadda,daemon,daisy,dameta,damian,danny,de,deputy,dieter,dommer,dougla,duvall,dyson,edward,elaine,eleanor,ell,ellen,elspeth,ember,emily,emmeline,endill,evan,evelyn,everybody,everyone,forster,franci,franco,gabriel,geoffrey,george,georgie,gesner,gilbert,googol,gran,grimm,grégoire,harry,he,hencke,her,herself,hillary,him,hoomey,hope,i,jack,jackson,jamie,jane,jay,jean,jim,jimmy,john,johnny,joseph,juron,karen,karr,keith,kevin,kirsty,laura,leila,lemn,len,lexandro,liam,lily,linley,lorne,lucenzo,lucien,luke,maclean,madeleine,mahmoud,maisie,malcolm,maria,marie-christine,marion,martin,marvin,mary,matilda,matthew,me,meehan,meg,michael,mickeen,micky,mile,miller,millet,mitch,morenz,most,muriella,myeloski,nat,natalia,natalie,neville,nicola,nurse,o'hara,o'neill,olga,one,otley,peggy,people,perdita,peter,philip,pike,polycarp,preacher,quigley,reid,rex,rickie,rob,robert,rodo,roirbak,rory,ros,rutherford,ryker,sabine,santerre,seb,selina,she,sila,silly-willie,socrate,soldier,some,somebody,someone,sophie,student,them,thessy,they,thérèse,tom,tommy,tracy,u,virginia,vlito,waller,we,whitlock,who,william,willie,witcher,women,ybreska,yeb,you,zeno",,she,"` 'T IS really nought , "" <mary> whispered nervously as he reached her and held out his hand . ",1
Communication_manner,,"adam,adele,agne,alcamo,alexei,all,andrew,angel,ann,anne,annie,anyone,aoun,ashton,athelstan,auguste,backbencher,barde,bash,belinda,benjamin,cardiff,caro,carolyn,caspar,charle,charlie,children,christopher,clare,cleopatra,clift,coombe,corbett,cormac,cranston,daak,dadda,daemon,daisy,dameta,damian,danny,de,deputy,dieter,dommer,dougla,duvall,dyson,edward,elaine,eleanor,ell,ellen,elspeth,ember,emily,emmeline,endill,evan,evelyn,everybody,everyone,forster,franci,franco,gabriel,geoffrey,george,georgie,gesner,gilbert,googol,gran,grimm,grégoire,harry,he,hencke,her,herself,hillary,him,hoomey,hope,i,jack,jackson,jamie,jane,jay,jean,jim,jimmy,john,johnny,joseph,juron,karen,karr,keith,kevin,kirsty,laura,leila,lemn,len,lexandro,liam,lily,linley,lorne,lucenzo,lucien,luke,maclean,madeleine,mahmoud,maisie,malcolm,maria,marie-christine,marion,martin,marvin,mary,matilda,matthew,me,meehan,meg,michael,mickeen,micky,mile,miller,millet,mitch,morenz,most,muriella,myeloski,nat,natalia,natalie,neville,nicola,nurse,o'hara,o'neill,olga,one,otley,peggy,people,perdita,peter,philip,pike,polycarp,preacher,quigley,reid,rex,rickie,rob,robert,rodo,roirbak,rory,ros,rutherford,ryker,sabine,santerre,seb,selina,she,sila,silly-willie,socrate,soldier,some,somebody,someone,sophie,student,them,thessy,they,thérèse,tom,tommy,tracy,u,virginia,vlito,waller,we,whitlock,who,william,willie,witcher,women,ybreska,yeb,you,zeno",,she,"` 'T IS really nought , "" <kate> whispered nervously as he reached her and held out his hand . ",0
Communication_noise,"This frame contains words for types of noise which can be used to characterize verbal communication.  It inherits from Communication (possibly more specifically Communication_manner) and the Sound_emission frame (which simply characterizes basic sounds of whatever source, including those made by animals and inanimate objects).  As such, it involves a Speaker who produces noise and thus communicates a Message to an Addressee.","ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",Speaker: Speaker is the sentient entity that delivers the Message.,he,"` I must be bloody mad , "" <she> groaned to himself . ",1
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <i> groaned to himself . ",1
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <they> groaned to himself . ",1
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <it> groaned to himself . ",1
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <him> groaned to himself . ",1
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <john> groaned to himself . ",0
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <and> groaned to himself . ",0
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <you> groaned to himself . ",1
Communication_noise,,"ace,adam,agne,albert,alejandro,alex,alison,amaranth,anabelle,anderson,andru,angalo,angelina,anna,another,anya,araminta,arghatun,athelstan,auguste,bab,barton,bastide,beddington,benjamin,bigwig,billy,bjortson,blake,bori,both,bowler,bragg,brett,broadman,brown,bruce,buddie,busacher,cardiff,carrie,caspar,cec,charle,chico,christopher,clare,clasper,claudia,connelly,conrad,constance,cranston,daffodil,dave,david,dealer,deborah,dick,donna,doreen,dorian,downe,doyle,drinker,edgar,el,elinor,ember,emmie,ethel,evelyn,everyone,ewan,farrow,father,faye,federalist,felicity,felix,fen,fish,fiver,forster,freddy,frere,frye,gambo,garrett,garty,george,gesner,gilbey,gordon,graham,grimwood,griselda,gurder,gwendolen,hankin,harry,he,heather,hector,heinrich,her,higgin,him,himself,ho,holme,hrun,hutchinson,i,iri,it,jack,jackie,jacqui,jahsaxa,jake,jenny,jerry,jessica,jessie,jonathan,joseph,joshua,julian,julie,karen,katarina,katya,ken,kevin,kraal,kring,kylie,laura,lawrence,legion,leonora,lesley,levine,lilley,lily,lisabeth,liti,lorre,loui,louise,lucenzo,lucker,lucy,maggie,maisie,malcolm,mallachy,maman,marek,mary,matilda,maureen,mccarthy,mcduff,mcleish,melissa,merrill,michael,miguelito,mike,mildr,milly,mitch,mitchell,morathi,morse,mother,mp,mum,myra,nassim,natalia,nathan,neville,newman,niall,nicholson,nick,nutty,one,orrin,osman,other,paddy,passenger,paul,paula,people,perdita,pete,peter,philip,pinder,pion,pipe,plummer,polly,pugwash,pumfrey,rafiq,ratagan,ray,rex,rise,robert,robinson,robyn,roger,rohmer,ruth,sam,samuel,sarah,selwyn,sergeant,shamlou,she,shopkeeper,sidney,sila,simmon,simon,someone,sonny,southgate,spittal,stan,stephanie,stephen,steve,stitch,stuart,sue,sukey,surkov,swain,sycorax,tabitha,tal,tanner,tate,teeny,that,they,those,tiptoe,tom,tommy,topknot,tremayne,trent,umberto,urquhart,ursula,victoria,vitor,walter,we,which,who,willie,work,wycliffe,yanto,yeremi,you,zack,zen,ziba,zimmer,zylpha",,he,"` I must be bloody mad , "" <hi> groaned to himself . ",0
