frameName	frame_description	gold_terms	original term	sentence	match gold	does not fit context	fit context NOT frame	fit context AND frame
Being_employed		employ,employment,job,position,stint,unemployment,work	jobs	The time spent at his summer <positions> -- perhaps not least that spent in his uncle Lawrence 's brass foundry reinforced this view .	1			3
Being_employed		employ,employment,job,position,stint,unemployment,work	jobs	The time spent at his summer <tasks> -- perhaps not least that spent in his uncle Lawrence 's brass foundry reinforced this view .	0			3
Being_employed		employ,employment,job,position,stint,unemployment,work	jobs	The time spent at his summer <employers> -- perhaps not least that spent in his uncle Lawrence 's brass foundry reinforced this view .	0		2	
Being_employed		employ,employment,job,position,stint,unemployment,work	jobs	The time spent at his summer <assignments> -- perhaps not least that spent in his uncle Lawrence 's brass foundry reinforced this view .	0			3
Buildings	This frame contains words which name permanent fixed structures forming an enclosure and providing protection from the elements.	acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <house> with extensive stabling .	1			3
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <area> with extensive stabling .	0		2	
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <station> with extensive stabling .	0			3
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <road> with extensive stabling .	0		2	
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <home> with extensive stabling .	1			3
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <track> with extensive stabling .	0		2	
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <way> with extensive stabling .	0	1		
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <place> with extensive stabling .	0		2	
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <build> with extensive stabling .	0	1		
Buildings		acropolis,airport,arena,auditorium,bar,barn,barracks,basilica,blockhouse,building,bungalow,bunker,cabin,campanile,caravan,caravanserai,castle,chalet,chateau,church,citadel,condominium,conservatory,cottage,dacha,disco,discotheque,dormitory,dwelling,farmhouse,fort,fortification,fortress,garage,gazebo,greenhouse,hacienda,hall,hangar,high-rise,hippodrome,home,homestead,hospital,hostel,hotel,house,houseboat,housing,hovel,igloo,inn,kennel,kiosk,library,lighthouse,lodge,maisonette,mall,manor,manse,mansion,monastery,mosque,motel,outbuilding,outhouse,pagoda,palace,palazzo,pavilion,pension,penthouse,pub,pueblo,pyramid,quarters,residence,rotunda,shack,shanty,shebang,shed,shelter,skyscraper,stable,stadium,structure,supermarket,synagogue,tabernacle,tavern,temple,tenement,tent,tepee,terminal,theater,tower,triplex,villa,warehouse,wigwam	inn	In the year 1704 local craftsmen built a wayside <bridge> with extensive stabling .	0		2	
Containers	This frame covers entities which are prototypically conceived of and created to fulfill the function of containing--i.e. Containers  that contain objects or substances, the Contents.  This can be expressed as a complement , and includes potential or intended contents.   A Container may also have an Owner, a current Relative_location, Material from which it is constructed, a method of Construction, and a Type.  Note the connection between words in this frame and those in the Filling, Emptying, and Fullness frames.	amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <bags> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <containers> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <boxes> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <buckets> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <barrels> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <tanks> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <baskets> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <trucks> full of rubbish and old cardboard .	0	1		
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <bottles> full of rubbish and old cardboard .	1			3
Containers		amphora,ampule,ashtray,backpack,bag,barrel,basin,basket,beaker,bin,bottle,bowl,box,briefcase,bucket,can,canister,canteen,capsule,carafe,carryall,cart,carton,cartridge,case,cask,casket,casserole,cauldron,censer,chalice,chest,coffer,coffin,container,cooler,crate,creamer,crock,crucible,cruet,cup,cuspidor,cylinder,decanter,dish,dispenser,drawer,drum,empty,envelope,etui,flagon,flask,folder,glass,goblet,grail,hamper,handbag,haversack,hopper,jar,jeroboam,jigger,jug,keg,knapsack,ladle,locker,magnum,mailer,mug,overnighter,pack,pail,pannier,pipette,planter,pot,pouch,purse,ramekin,reservoir,reticule,rucksack,sack,safe,salver,samovar,sarcophagus,satchel,snifter,spittoon,spoon,stein,suitcase,tank,teaspoon,thermos,tin,tub,tumbler,tun,tureen,urn,valise,vase,vat,vial,vivarium,wallet	bins	He kicked himself when he discovered it behind two large metal waste <machines> full of rubbish and old cardboard .	0		2	
Text	A Text is an entity that contains linguistic, symbolic information on a Topic, created by an Author at the Time_of_creation.  It may be a physical entity that is made of a certain Material etc.  It may be constructed for an Honoree.	account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <poetry> . 	1			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <poet> . 	0	1		
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <song> . 	1			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <essay> . 	1			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <verse> . 	0			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <ballad> . 	1			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <hymn> . 	0			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <novel> . 	1			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <story> . 	0			3
Text		account,article,autobiography,ballad,benediction,biography,book,booklet,brochure,bulletin,chronicle,comedy,diary,drama,edition,editorial,elegy,epic,epigram,epilogue,epistle,essay,eulogy,exemplum,fable,fanzine,festschrift,fiction,grimoire,hagiography,haiku,handbook,hardback,history,imprecation,issue,journal,lay,letter,life,limerick,list,literature,lyric,mag,magazine,manual,manuscript,material,meditation,memoir,missive,monograph,mystery,newspaper,novel,novelette,novella,obituary,ode,pamphlet,paperback,periodical,poem,poetry,publication,record,report,rhyme,saga,screenplay,script,sermon,song,sonnet,speech,spellbook,tetralogy,textbook,thriller,tome,tract,tractate,tragedy,treatise,trilogy,volume,whodunit,writings	poem	From the notes , he seemed unsure whether its final form would be a novel , a film , or an epic <piece> . 	0	1		
Shapes	This frame contains words which describe the dimensional extent and Shape of a Substance.  These words do not make reference to a Part-whole relationship. There can also be a descriptor of the Shape, Shape_prop.	ball,circle,coil,cube,curve,ellipse,expanse,length,line,oval,ribbon,row,shape,sheet,square,stick,stretch,strip,triangle,v,wedge	squares	To create an interesting decorative effect with mirrors , you may like to consider mirror mosaic , which consists of small <pieces> of mirror held in place on a fabric backing . 	0		2	
