frameName	frame_description	gold_terms	original term	sentence	match gold	does not fit context	fit context NOT frame	fit context AND frame
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <says> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	1			3
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <explains> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	1			3
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <writes> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	1			3
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <reports> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	1			3
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <replies> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	0		1	
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <admits> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	0			
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <begins> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	0			
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <relates> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	1			3
Statement		acknowledge,add,address,allege,allow,announce,assert,attest,aver,avow,caution,challenge,claim,comment,confirm,conjecture,contend,declare,describe,detail,exclaim,explain,gloat,hazard,insist,maintain,mention,note,observe,pout,preach,proclaim,profess,pronounce,propose,reaffirm,recount,refute,reiterate,relate,remark,report,say,smirk,speak,state,suggest,talk,tell,venture,write	recounts	` At Christmas , a fan sent us the remains of their Christmas dinner , " <reads> Patrick , with a measure of embarrassment , ` a potato , some stuffing , and a mince pie . " 	0			
Finish_competition	A Competition comes to an end, with a Competitor tying, winning, or losing against an Opponent (or opponents) according to their Score.  (In the symmetrical situation of a tie, the Competitor and Opponent may be jointly mentioned as Competitors.)  According to the Score that the Competitor and Opponent have achieved, they may receive a Rank or a Prize.  The Margin may also be mentioned.	fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <dropped> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <wasted> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <won> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	1	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <missed> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <crashed> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <failed> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <misplaced> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <abandoned> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <slipped> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Finish_competition		fold,lose,show,tie,win	lost	Luton Town is slipping down the table however ; they <collapsed> at Coventry in mid-week and went down one nil at home to Norwich this afternoon , Sherwood on target for the Canaries .	0	1		
Becoming_a_member	A New_member becomes a member of a socially-constructed Group.	enlist,enroll,enter,join	join	" How can an English lady <rejoin> in such a murderous affair ? "	0		2	
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <participate> in such a murderous affair ? "	0		2	
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <engage> in such a murderous affair ? "	0		2	
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <unite> in such a murderous affair ? "	0	1		
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <enter> in such a murderous affair ? "	1			3
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <marry> in such a murderous affair ? "	0	1		
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <indulge> in such a murderous affair ? "	0		2	
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <assist> in such a murderous affair ? "	0		2	
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <enlist> in such a murderous affair ? "	1			3
Becoming_a_member		enlist,enroll,enter,join	join	" How can an English lady <succeed> in such a murderous affair ? "	0	1		
Placing	Generally without overall (translational) motion,  an Agent places a Theme at a location, the Goal, which is profiled.  In this frame, the Theme is under the control of the Agent/Cause at the time of its arrival at the Goal. 	archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <introduced> himself as a character . 	0		2	
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <injected> himself as a character . 	1			3
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <substituted> himself as a character . 	0	1		
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <placed> himself as a character . 	1			3
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <embedded> himself as a character . 	1			3
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <installed> himself as a character . 	0	1		
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <incorporated> himself as a character . 	0		2	
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <included> himself as a character . 	0		2	
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <replaced> himself as a character . 	0	1		
Placing		archive,arrange,bag,bestow,billet,bin,bottle,box,brush,cage,cram,crate,dab,daub,deposit,drape,drizzle,dust,embed,emplace,enclose,file,gag,garage,hang,heap,immerse,implant,inject,insert,jam,lay,lean,load,lodge,pack,package,park,perch,pile,place,plant,plunge,pocket,position,pot,put,rest,rub,set,sheathe,shelve,shoulder,shower,sit,situate,smear,stable,stand,stash,stick,stow,stuff,tuck,warehouse,wrap	inserted	His last book , Antonietta , published in 1991 , tells the story of a Stradivarius violin , and Hersey <added> himself as a character . 	0		2	
Self_motion	The Self_mover, a living being, moves under its own direction along a Path. Alternatively or in addition to Path, an Area, Direction, Source, or Goal for the movement may be mentioned. 	advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <lodged> into the temple , a stream of garish colour and silly hats and bare white flesh .	0		2	
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <poured> into the temple , a stream of garish colour and silly hats and bare white flesh .	0	1		
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <marched> into the temple , a stream of garish colour and silly hats and bare white flesh .	1			3
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <piled> into the temple , a stream of garish colour and silly hats and bare white flesh .	0	1		
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <flooded> into the temple , a stream of garish colour and silly hats and bare white flesh .	0		2	
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <submitted> into the temple , a stream of garish colour and silly hats and bare white flesh .	0	1		
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <entered> into the temple , a stream of garish colour and silly hats and bare white flesh .	0		2	
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <filtered> into the temple , a stream of garish colour and silly hats and bare white flesh .	0	1		
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <crammed> into the temple , a stream of garish colour and silly hats and bare white flesh .	0		2	
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	filed	They <floated> into the temple , a stream of garish colour and silly hats and bare white flesh .	0			3
Subjective_influence	An Agent, Situation or Entity has an influence on a Cognizer. The influence may be general; or it may be manifested in the Cognizer's engaging in an Action as a consequence of the influence; or the Cognizer may be influenced in how they carry out a Behavior that they are engaged in already. Alternatively, a Product may be specified whose production or design was influenced by the Cognizer's experience of the  Situation or Entity.	coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <entice> me into an indiscretion , so save your breath . "  	1			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <lure> me into an indiscretion , so save your breath . "  	0			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <seduce> me into an indiscretion , so save your breath . "  	0			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <induce> me into an indiscretion , so save your breath . "  	0			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <persuade> me into an indiscretion , so save your breath . "  	0			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <provoke> me into an indiscretion , so save your breath . "  	0			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <tease> me into an indiscretion , so save your breath . "  	0	1		
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <nudge> me into an indiscretion , so save your breath . "  	0	1		
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <exhort> me into an indiscretion , so save your breath . "  	0			3
Subjective_influence		coax,discourage,drive,encourage,entice,galvanize,goad,impact,influence,inspire,motivate,push,spur,stimulate,tempt	coax	` You will not <incite> me into an indiscretion , so save your breath . "  	0	1		
Cause_motion	An Agent causes a Theme to move from a Source, along a Path, to a Goal.  Different members of the frame emphasize the trajectory to different degrees, and a given instance of the frame will usually leave some of the Source, Path and/or Goal implicit. The completion of motion is not required (unlike the Placing frame, see below), although individual sentences annotated with this frame may emphasize the Goal.  	attract,cast,catapult,chuck,drag,draw,drive,drop,fling,force,haul,hit,hurl,impel,jerk,knock,launch,lift,move,nudge,pitch,press,propel,pull,punt,push,rake,roll,run,scoot,shove,slam,slide,stick,throw,thrust,toss,transfer,tug,wrench,wrest,yank	thrust	In the southern Appalachians , Cambrian to Devonian sediments were crumpled and <shoved> northwestwards over Carboniferous and older strata at the end of Carboniferous time to form the Plateaus and Valley and Ridge provinces . 	1			3
Cause_motion		attract,cast,catapult,chuck,drag,draw,drive,drop,fling,force,haul,hit,hurl,impel,jerk,knock,launch,lift,move,nudge,pitch,press,propel,pull,punt,push,rake,roll,run,scoot,shove,slam,slide,stick,throw,thrust,toss,transfer,tug,wrench,wrest,yank	thrust	In the southern Appalachians , Cambrian to Devonian sediments were crumpled and <pushed> northwestwards over Carboniferous and older strata at the end of Carboniferous time to form the Plateaus and Valley and Ridge provinces . 	1			3
Cause_motion		attract,cast,catapult,chuck,drag,draw,drive,drop,fling,force,haul,hit,hurl,impel,jerk,knock,launch,lift,move,nudge,pitch,press,propel,pull,punt,push,rake,roll,run,scoot,shove,slam,slide,stick,throw,thrust,toss,transfer,tug,wrench,wrest,yank	thrust	In the southern Appalachians , Cambrian to Devonian sediments were crumpled and <hurled> northwestwards over Carboniferous and older strata at the end of Carboniferous time to form the Plateaus and Valley and Ridge provinces . 	1			3
Cause_motion		attract,cast,catapult,chuck,drag,draw,drive,drop,fling,force,haul,hit,hurl,impel,jerk,knock,launch,lift,move,nudge,pitch,press,propel,pull,punt,push,rake,roll,run,scoot,shove,slam,slide,stick,throw,thrust,toss,transfer,tug,wrench,wrest,yank	thrust	In the southern Appalachians , Cambrian to Devonian sediments were crumpled and <threw> northwestwards over Carboniferous and older strata at the end of Carboniferous time to form the Plateaus and Valley and Ridge provinces . 	1			3
